product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P228,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P229,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P230,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P231,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P232,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P233,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P234,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P235,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P236,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P237,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P238,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P239,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P240,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P241,2024-07-04T22:34:32.393Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P242,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P243,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P244,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P245,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P246,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P247,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P248,2024-07-04T22:34:32.393Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P249,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P250,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P251,2024-07-04T22:34:32.393Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P252,2024-07-04T22:34:32.393Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P253,2024-07-04T22:34:32.393Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P254,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P255,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P256,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P257,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P258,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P259,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P260,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P261,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P262,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P263,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P264,2024-07-04T22:34:32.393Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P265,2024-07-04T22:34:32.393Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P266,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P267,2024-07-04T22:34:32.393Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P268,2024-07-04T22:34:32.393Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P269,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P270,2024-07-04T22:34:32.393Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P271,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P272,2024-07-04T22:34:32.393Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P273,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P274,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P275,2024-07-04T22:34:32.393Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P276,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P277,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P278,2024-07-04T22:34:32.393Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P279,2024-07-04T22:34:32.393Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P280,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P281,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P282,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P283,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P284,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P285,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P286,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P287,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P288,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P289,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P290,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P291,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P292,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P293,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P294,2024-07-04T22:34:32.393Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P295,2024-07-04T22:34:32.393Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P296,2024-07-04T22:34:32.393Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P297,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P298,2024-07-04T22:34:32.393Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P299,2024-07-04T22:34:32.393Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P300,2024-07-04T22:34:32.393Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
